entidad,codigo_adjudicacion,fecha_adjudicacion,fecha_finalizacion,plazo_gestion,tramo_gestion,rango_deuda,casos_activos_abiertos,importe_asignado,importe_base_deuda,telefonos_total,telefonos_contactados,telefonos_sin_contacto,contactado_sin_llamada,contactado_1_a_3_intentos,contactado_4_a_6_intentos,contactado_mayor_6_intentos,sin_contacto_sin_llamada,sin_contacto_1_a_3_intentos,sin_contacto_4_a_6_intentos,sin_contacto_mayor_6_intentos,llamadas_total
OEST,174,2026-08-04,2030-08-03,9,1) 0 a 30 dias,5) $35.001 a $50.000,84,3494621.92,3494621.92,147,49,98,47,2,0,0,98,0,0,0,2.0
OEST,174,2026-08-04,2030-08-03,9,1) 0 a 30 dias,6) $50.001 a $100.000,106,7041857.52,7041857.52,187,67,120,61,6,0,0,120,0,0,0,6.0
OEST,174,2026-08-04,2030-08-03,9,1) 0 a 30 dias,7) $100.001 a $500.000,28,4449410.09,4449410.09,56,18,38,17,1,0,0,38,0,0,0,1.0
OEST,174,2026-08-04,2030-08-03,9,1) 0 a 30 dias,8) >$500.000,2,1906024.1,1906024.1,5,2,3,1,1,0,0,3,0,0,0,1.0
OEST,175,2026-08-04,2030-08-03,9,1) 0 a 30 dias,1) MENOR A $5.000,1071,1914396.04,1914396.04,2388,594,1794,593,1,0,0,1794,0,0,0,1.0
OEST,175,2026-08-04,2030-08-03,9,1) 0 a 30 dias,2) $5.001 a $10.000,159,1083408.52,1083408.52,297,109,188,107,2,0,0,188,0,0,0,2.0
OEST,175,2026-08-04,2030-08-03,9,1) 0 a 30 dias,3) $10.001 a $20.000,77,1098421.58,1098421.58,143,56,87,52,4,0,0,87,0,0,0,4.0
OEST,175,2026-08-04,2030-08-03,9,1) 0 a 30 dias,4) $20.001 a $35.000,37,925502.33,925502.33,63,22,41,18,4,0,0,41,0,0,0,4.0
OEST,175,2026-08-04,2030-08-03,9,1) 0 a 30 dias,5) $35.001 a $50.000,14,583464.73,583464.73,26,11,15,11,0,0,0,15,0,0,0,0.0
OEST,175,2026-08-04,2030-08-03,9,1) 0 a 30 dias,6) $50.001 a $100.000,19,1280977.94,1280977.94,51,14,37,13,1,0,0,37,0,0,0,1.0
OEST,175,2026-08-04,2030-08-03,9,1) 0 a 30 dias,7) $100.001 a $500.000,7,1502119.55,1502119.55,13,2,11,2,0,0,0,11,0,0,0,0.0
OEST,175,2026-08-04,2030-08-03,9,1) 0 a 30 dias,8) >$500.000,1,4649555.91,4649555.91,3,1,2,1,0,0,0,2,0,0,0,0.0
REVO,260505,2026-05-05,2026-09-02,100,4) 91 a 180 dias,1) MENOR A $5.000,75954,91232467.95,91232467.95,117814,10424,107390,10421,3,0,0,107389,1,0,0,5.0
REVO,260505,2026-05-05,2026-09-02,100,4) 91 a 180 dias,2) $5.001 a $10.000,12598,89332033.57,89332033.57,22195,3230,18965,3228,2,0,0,18965,0,0,0,2.0
REVO,260505,2026-05-05,2026-09-02,100,4) 91 a 180 dias,3) $10.001 a $20.000,7644,107194468.0,107194468.0,13066,2602,10464,2083,266,252,1,10381,82,1,0,1808.0
REVO,260505,2026-05-05,2026-09-02,100,4) 91 a 180 dias,4) $20.001 a $35.000,5260,144904232.77,144904232.77,8660,1708,6952,1136,372,145,55,6886,66,0,0,1710.0
REVO,260505,2026-05-05,2026-09-02,100,4) 91 a 180 dias,5) $35.001 a $50.000,4235,178616293.64,178616293.64,6768,1262,5506,595,505,98,64,5432,74,0,0,1676.0
REVO,260505,2026-05-05,2026-09-02,100,4) 91 a 180 dias,6) $50.001 a $100.000,7933,559569228.05,559569228.05,13111,2426,10685,1183,952,173,118,10577,108,0,0,3050.0
REVO,260505,2026-05-05,2026-09-02,100,4) 91 a 180 dias,7) $100.001 a $500.000,3661,498084312.31,498084312.31,6283,1205,5078,598,445,95,67,5025,53,0,0,1617.0
REVO,260602,2026-06-02,2026-09-30,72,3) 61 a 90 dias,1) MENOR A $5.000,176570,278703240.96,278703240.96,293052,25071,267981,25071,0,0,0,267980,1,0,0,1.0
REVO,260602,2026-06-02,2026-09-30,72,3) 61 a 90 dias,2) $5.001 a $10.000,32719,226848703.23,226848703.23,58657,7844,50813,7842,2,0,0,50813,0,0,0,2.0
REVO,260602,2026-06-02,2026-09-30,72,3) 61 a 90 dias,3) $10.001 a $20.000,13418,183838008.12,183838008.12,23372,4327,19045,3596,461,192,78,18768,181,78,18,3104.0
REVO,260602,2026-06-02,2026-09-30,72,3) 61 a 90 dias,4) $20.001 a $35.000,7369,201012027.25,201012027.25,12322,2436,9886,1936,338,119,43,9707,123,40,16,2046.0
REVO,260602,2026-06-02,2026-09-30,72,3) 61 a 90 dias,5) $35.001 a $50.000,7088,295242821.56,295242821.56,11200,2107,9093,1611,324,125,47,8928,116,42,7,2012.0
REVO,260602,2026-06-02,2026-09-30,72,3) 61 a 90 dias,6) $50.001 a $100.000,12762,902974623.64,902974623.64,20337,3799,16538,2920,612,181,86,16219,216,77,26,3558.0
REVO,260602,2026-06-02,2026-09-30,72,3) 61 a 90 dias,7) $100.001 a $500.000,5584,759038401.27,759038401.27,9529,1700,7829,1271,288,96,45,7675,100,42,12,1793.0
REVO,260702,2026-07-02,2026-10-30,42,2) 31 a 60 dias,1) MENOR A $5.000,67066,99272411.56,99272411.56,107556,10464,97092,10463,1,0,0,97092,0,0,0,1.0
REVO,260702,2026-07-02,2026-10-30,42,2) 31 a 60 dias,2) $5.001 a $10.000,14989,106270498.32,106270498.32,26566,4137,22429,4135,2,0,0,22429,0,0,0,2.0
REVO,260702,2026-07-02,2026-10-30,42,2) 31 a 60 dias,3) $10.001 a $20.000,10096,141066626.0,141066626.0,17363,2837,14526,2250,566,21,0,13828,695,3,0,2019.0
REVO,260702,2026-07-02,2026-10-30,42,2) 31 a 60 dias,4) $20.001 a $35.000,6020,162556978.21,162556978.21,9779,1606,8173,1165,401,39,1,7370,736,67,0,2411.0
REVO,260702,2026-07-02,2026-10-30,42,2) 31 a 60 dias,5) $35.001 a $50.000,4850,203289939.04,203289939.04,7833,1169,6664,892,260,17,0,6029,598,37,0,1618.0
REVO,260702,2026-07-02,2026-10-30,42,2) 31 a 60 dias,6) $50.001 a $100.000,8897,633147525.65,633147525.65,14779,2304,12475,1692,563,48,1,11284,1108,83,0,3292.0
REVO,260702,2026-07-02,2026-10-30,42,2) 31 a 60 dias,7) $100.001 a $500.000,4087,567751892.78,567751892.78,7433,1175,6258,891,262,22,0,5786,438,34,0,1347.0
REVO,260702,2026-07-02,2026-10-30,42,2) 31 a 60 dias,8) >$500.000,1,891523.52,891523.52,3,0,3,0,0,0,0,3,0,0,0,0.0
REVO,260804,2026-08-04,2026-12-02,9,1) 0 a 30 dias,1) MENOR A $5.000,102587,109236770.85,109236770.85,161604,9957,151647,9957,0,0,0,151646,1,0,0,1.0
REVO,260804,2026-08-04,2026-12-02,9,1) 0 a 30 dias,2) $5.001 a $10.000,11360,80580752.59,80580752.59,19907,2560,17347,2560,0,0,0,17347,0,0,0,0.0
REVO,260804,2026-08-04,2026-12-02,9,1) 0 a 30 dias,3) $10.001 a $20.000,7578,105918275.75,105918275.75,12932,1913,11019,1758,155,0,0,11019,0,0,0,155.0
REVO,260804,2026-08-04,2026-12-02,9,1) 0 a 30 dias,4) $20.001 a $35.000,5237,142112091.69,142112091.69,8449,1156,7293,1096,60,0,0,7293,0,0,0,60.0
REVO,260804,2026-08-04,2026-12-02,9,1) 0 a 30 dias,5) $35.001 a $50.000,4632,195065408.07,195065408.07,7275,910,6365,886,24,0,0,6365,0,0,0,24.0
REVO,260804,2026-08-04,2026-12-02,9,1) 0 a 30 dias,6) $50.001 a $100.000,8527,608057284.81,608057284.81,13870,1838,12032,1773,65,0,0,12032,0,0,0,65.0
REVO,260804,2026-08-04,2026-12-02,9,1) 0 a 30 dias,7) $100.001 a $500.000,4245,597723487.31,597723487.31,7114,843,6271,816,27,0,0,6270,1,0,0,28.0
